gene_name,n_syn,n_mis,n_non,n_spl,n_ind,wmis_cv,wnon_cv,wspl_cv,wind_cv,pmis_cv,ptrunc_cv,pallsubs_cv,pind_cv,qmis_cv,qtrunc_cv,qallsubs_cv,pglobal_cv,qglobal_cv,wmis_loc,wnon_loc,wspl_loc,pmis_loc,pall_loc,qmis_loc,qall_loc,areacutoff
RB1,4,12,2,1,6,1.0220366505800285,1.6833066507642247,1.6833066507642247,1.9503341928054674,0.9594614703288011,0.4516359471681439,0.7394949163920835,0.12317271859811099,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.3093226475075197,0.8846236260776199,0.9745744028947799,1.7395839372615514,1.3902393708295222,0.9644963179250511,0.9002423003806228,0.9999797347726356,0.9828863000778896,1.52
NOTCH4,10,20,0,0,6,0.8189933171624604,0,0,0.9041219885809776,0.5539110786406698,0.05732152270171298,0.1588955004248811,0.5827348168591577,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.31292414536232394,0.8846236260776199,0.8490298686949239,0,0,0.6755370168019326,0.3356849211772994,0.9735680536263146,0.8028063173209603,1.52
HRAS,1,2,0,0,2,0.739165758670051,0,0,3.178702570379437,0.6989355689531256,0.5259108829463548,0.7695415730743554,0.1359978291718983,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.34087256047260195,0.8846236260776199,0.8959411028292286,0,0,0.9289601602873492,0.9576352115759894,0.9999797347726356,0.9904742007335887,1.52
PCED1B,1,5,1,0,3,0.979295302630914,3.5743870268539824,3.5743870268539824,2.0922176271550565,0.9715391719049972,0.3084096349712422,0.5829912079503621,0.18505654969149696,0.9873705418947126,0.777049929736509,0.9607011550686185,0.34811437655643007,0.8846236260776199,2.163949588250009,7.898325780004287,0,0.4448447763790051,0.5944604527251249,0.9735680536263146,0.9415780381422921,1.52
FGFR3,5,11,0,0,4,0.9839925538924444,0,0,1.493086497829649,0.9698590807329505,0.17715810801222576,0.3973180169576672,0.2891147600072666,0.9873705418947126,0.777049929736509,0.8849355832238951,0.3634445105316153,0.8846236260776199,1.1489308211985638,0,0,0.795201432132283,0.6138207977489714,0.9999797347726356,0.9415780381422921,1.52
CDKN2A.p16INK4a,0,0,0,0,0,0,0,0,0,0.041191879926894104,0.6497075978776928,0.11569259559577805,1,0.7879451829150207,0.8985545300720258,0.7893833220452146,0.3652205426812051,0.8846236260776199,0,0,0,0.9999783618939342,1,0.9999797347726356,1,1.52
ERBB2,2,10,1,1,7,0.9925007169882624,1.9791799211480978,1.9791799211480978,1.6829914086801954,0.9873705418947126,0.4215069466614648,0.7014872449726195,0.16702415408001423,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.36838759450365033,0.8846236260776199,2.1528522208939336,3.7823724802322447,4.963222280333402,0.28336773610632904,0.5255642439459898,0.8377359345091601,0.9210995877918396,1.52
BRAF,5,13,4,0,3,1.184022321678679,2.807689297036759,2.807689297036759,1.1811345926442498,0.6800566535224695,0.10650786314758265,0.27141941600552255,0.44706972085252505,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.3772724999750672,0.8846236260776199,0.971273782395784,3.3698326660241538,0,0.9559253464761853,0.16937639525997228,0.9999797347726356,0.7544948516126038,1.52
NF1,15,37,2,1,14,0.8916930759392838,0.6520185713818507,0.6520185713818507,1.488617753029807,0.6768072896637715,0.46512613519296864,0.7521849953629851,0.1735984316017537,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.39640694809541266,0.8846236260776199,0.8121181716180105,0.6173014754800173,0.5518692218360993,0.5031262269885624,0.828349040037881,0.9735680536263146,0.9828863000778896,1.52
CR2,4,17,0,0,1,1.3224490967057432,0,0,0.2762824740951935,0.47935638410672876,0.11181089974772773,0.16558689019526784,0.9493539912898232,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.4480582260131375,0.8846236260776199,1.4040197316455785,0,0,0.5275495736736769,0.3097613718374215,0.9735680536263146,0.8028063173209603,1.52
ERBB3,5,15,1,0,7,0.9827850899920767,0.6019188590423107,0.6019188590423107,1.573966648773139,0.9651865775338304,0.6019366947487761,0.8689280682415821,0.19990258015915782,0.9873705418947126,0.867497001255589,0.9611505978447925,0.4777506130481526,0.8846236260776199,1.0829780862554996,1.026730356680994,0,0.87651899605761,0.7672156012871627,0.9999797347726356,0.9828863000778896,1.52
SMO,2,16,0,1,2,1.992690486547994,1.6438477315099251,1.6438477315099251,0.7664384370204226,0.10184945208296536,0.6603964414149137,0.2612912281960498,0.6895980948269931,0.9873705418947126,0.8985545300720258,0.7893833220452146,0.48898245894743697,0.8846236260776199,3.7165725669917147,0,9.47361576182879,0.039369260105801884,0.08943044489975238,0.6203099103149992,0.7494748064259176,1.52
MUC17,29,81,3,0,21,1.0263937500611813,0.9500590947193359,0.9500590947193359,1.411106281243208,0.8974191475084343,0.9316502922864461,0.9846177574920213,0.18353725034462903,0.9873705418947126,0.9586752921555894,0.9846177574920213,0.48988673023748786,0.8846236260776199,0.928043183135223,0.9774370356093026,0,0.7315677253472941,0.8204758607242694,0.9933611938210675,0.9828863000778896,1.52
APOB,26,70,6,2,18,1.0326689267696663,1.5147552915710414,1.5147552915710414,1.190968754458553,0.8801056551010512,0.314213367946906,0.5915046181629133,0.32065329629579226,0.9873705418947126,0.777049929736509,0.9607011550686185,0.504987119345302,0.8846236260776199,0.9666204478127214,1.2698599065423497,2.1802560862195333,0.882789177944289,0.7171251894743299,0.9999797347726356,0.9828863000778896,1.52
FGFR1,2,13,0,0,1,1.571861814915414,0,0,0.3536027449485323,0.3085931993586105,0.2137441038919239,0.21400474559307825,0.9110365797414044,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5137220284714193,0.8846236260776199,2.75386739168062,0,0,0.1334305247696681,0.23546129756160017,0.7147774776315085,0.7691735720345605,1.52
AKT1,4,4,0,2,1,0.5277640575978458,2.2129768742846783,2.2129768742846783,0.6278102789730696,0.2619884738888397,0.3488795602898612,0.26192599237286585,0.7658601565670844,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5228502280787446,0.8846236260776199,0.4676469810569285,0,4.400086332880368,0.2880859983906293,0.11373580359243718,0.8377359345091601,0.7544948516126038,1.52
KEAP1,3,13,0,0,1,1.638077480683518,0,0,0.4831627906976745,0.25124223728662853,0.279182475255924,0.2390149273693445,0.8411035217988059,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5235527582908363,0.8846236260776199,2.19154841425564,0,0,0.18650216017904198,0.34405985028041153,0.7147774776315085,0.8028063173209603,1.52
NRAS,1,4,0,0,1,1.7885220229941465,0,0,1.5893512851897185,0.3696796330085276,0.4934480971373334,0.5050371633769358,0.454216427166127,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.5671372540845149,0.9102766217203578,1.4464216071648794,0,0,0.7322852733665374,0.832396311462042,0.9933611938210675,0.9828863000778896,1.52
SETD2,6,40,1,2,3,1.6809170256915074,1.217151937019808,1.217151937019808,0.3531891744866042,0.10012918343733068,0.7654957222759737,0.24688225885379234,0.954822825786762,0.9873705418947126,0.9015923521043143,0.7893833220452146,0.5763742150951184,0.9102766217203578,2.0235422440966406,0.5762177479690569,6.410635626126948,0.07971072461829953,0.065079287629074,0.7147774776315085,0.7494748064259176,1.52
AURKA,0,4,0,2,0,1.0676565082450655,4.694568794701414,4.694568794701414,0,0.9195790119660165,0.10182707754391684,0.25382315213271145,1,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.6018445194259165,0.9102766217203578,1e4,0,1e4,0.14394953762677043,0.019869921972471838,0.7147774776315085,0.3887448134339298,1.52
FAT4,19,75,3,0,12,1.3473281357914608,0.8981328415013595,0.8981328415013595,0.727362691736764,0.18665195119689104,0.8584876551377638,0.35351950647800123,0.741367781116857,0.9873705418947126,0.9586752921555894,0.8661227908711031,0.613043439117792,0.9102766217203578,1.3948139973542444,1.0361770161915753,0,0.18099567824369966,0.4254021333240934,0.7147774776315085,0.8104523512342797,1.52
AKT2,6,6,0,1,2,0.6584390185936057,1.1064068632676791,1.1064068632676791,1.2530155360416868,0.3943630830467866,0.9237115695223546,0.6752739981330695,0.4561213329547072,0.9873705418947126,0.9586752921555894,0.9607011550686185,0.6707259904157193,0.9117917259735304,0.4529183194412434,0,1.7007354699183732,0.17556523827782267,0.32366691727721,0.7147774776315085,0.8028063173209603,1.52
TRIOBP,8,24,5,0,3,1.0087076523197196,2.1823970889441893,2.1823970889441893,0.382895280033026,0.9794561469419348,0.16180528746849476,0.33611130847389126,0.941265712172497,0.9873705418947126,0.777049929736509,0.8661227908711031,0.6804622146728075,0.9117917259735304,1.2011320537860954,3.11544972963569,0,0.6486655495356983,0.22075193240602808,0.9735680536263146,0.7691735720345605,1.52
EGFR,9,25,2,1,4,1.3361513929979887,1.5943594005529063,1.5943594005529063,0.9974458932652239,0.37054584385929323,0.48423711659466817,0.5989080500511439,0.528871730762379,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.6808941182476378,0.9117917259735304,1.203344498557812,1.6252485982378844,1.1645258111907282,0.6291571584641218,0.9306768544981605,0.9735680536263146,0.9904742007335887,1.52
ERBB4,12,17,2,1,3,0.6625928946993058,1.048386438813237,1.048386438813237,0.6920780997388385,0.22480744068437575,0.9399547760863617,0.43638814344366506,0.7411254910875115,0.9873705418947126,0.9586752921555894,0.9296964795104169,0.6884957930820536,0.9117917259735304,0.4671070126963093,0.7761843484427393,0.6745830421591803,0.05063754369918361,0.2672932566103986,0.6203099103149992,0.8028063173209603,1.52
KCNH5,4,14,1,0,4,1.1911663897608884,0.9474664864479222,0.9474664864479222,1.2213417358384084,0.6719352933625846,0.9586752921555894,0.9035877291104981,0.4024220879469924,0.9873705418947126,0.9586752921555894,0.9611505978447925,0.7314783899771417,0.9266195674405723,1.2836439141306544,1.2944932080993592,0,0.6524030390893583,0.8718966147657344,0.9735680536263146,0.9828863000778896,1.52
KRAS,0,2,0,0,1,1.03936705701248,0,0,1.5893512851897185,0.9624569411840694,0.5248820244719845,0.8137933105770764,0.454216427166127,0.9873705418947126,0.8053010395116058,0.9611505978447925,0.7375135332690269,0.9266195674405723,1e4,0,0,0.2906430793195045,0.6990860332746831,0.8377359345091601,0.9828863000778896,1.52
PTEN,1,7,0,1,1,1.5592577925787532,1.8946081542377615,1.8946081542377615,0.7474671885793231,0.4088451242490979,0.5811535167418045,0.6564522010778543,0.7096061838540098,0.9873705418947126,0.862924918798437,0.9607011550686185,0.8216879186249577,0.9791290788009644,2.127663126372237,0,7.518047622935935,0.438638267950326,0.41989527784417335,0.9735680536263146,0.8104523512342797,1.52
FLG2,13,32,2,0,6,0.9458521699846898,0.6121775448331859,0.6121775448331859,0.7574667496305514,0.8481125316100921,0.4806507150275293,0.7797716769438696,0.7027731076408885,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.8776125782180821,0.9791290788009644,0.8156790293691277,0.531893036752554,0,0.541678658348612,0.8163213139801258,0.9735680536263146,0.9828863000778896,1.52
EZH2,5,10,1,0,2,0.8608307706544774,0.7056638340362384,0.7056638340362384,0.8031296387926768,0.7318326627683588,0.7260941581249081,0.9068724862518625,0.6681076655212136,0.9873705418947126,0.9015923521043143,0.9611505978447925,0.9094745494666496,0.9791290788009644,0.6252161862881026,0.8420050202714033,0,0.4051096726828385,0.6149081065419051,0.9735680536263146,0.9415780381422921,1.52
MET,5,18,2,1,1,1.1611887280926907,1.9549598887867525,1.9549598887867525,0.2143199036096852,0.6950953672695058,0.3360485888480038,0.6259442428490607,0.9745567574273486,0.9873705418947126,0.777049929736509,0.9607011550686185,0.9115297480971408,0.9791290788009644,1.290770171348222,2.0019852530930677,2.62127011152626,0.6052772517479892,0.7796213786587693,0.9735680536263146,0.9828863000778896,1.52
GRM3,18,21,1,0,1,0.815007553015366,0.5463317992906848,0.5463317992906848,0.34315539112050736,0.4933097285060283,0.5146193122875184,0.6830691733367819,0.9164898974825354,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.9192336487504299,0.9791290788009644,0.4988800718925115,0.37583520697481637,0,0.03355608012696809,0.1521349012737402,0.6203099103149992,0.7544948516126038,1.52
PREX2,8,17,2,0,3,0.7779600988622735,0.808461587718961,0.808461587718961,0.5637400327057496,0.4895622189302764,0.7727934446608408,0.7842458408723416,0.831486262176217,0.9873705418947126,0.9015923521043143,0.9607011550686185,0.9309057225674465,0.9791290788009644,0.7087542194926777,1.2824503221097001,0,0.4324069058753951,0.41675699913075137,0.9735680536263146,0.8104523512342797,1.52
PLCB1,3,9,2,0,1,0.7428050852782081,1.3531539581551735,1.3531539581551735,0.24813208232214173,0.5298460609877969,0.7082181969194058,0.692278621681764,0.9616184402017584,0.9873705418947126,0.9015923521043143,0.9607011550686185,0.9365872978190843,0.9791290788009644,1.0186712737878154,3.23088842877544,0,0.977828563501944,0.43003594147125046,0.9999797347726356,0.8104523512342797,1.52
ADAMTS18,13,22,3,0,3,0.9055264694059585,0.9468110754748449,0.9468110754748449,0.7413504358086248,0.7519227793391512,0.9294498210232393,0.9512663215580652,0.7065502640293599,0.9873705418947126,0.9586752921555894,0.9710843699238582,0.9391646266050067,0.9791290788009644,0.6735466533483134,0.9566891721642761,0,0.2679945218639943,0.37865931923832097,0.8377359345091601,0.8104523512342797,1.52
GRIN2A,15,26,2,0,3,0.8964389585267802,1.0546734002993208,1.0546734002993208,0.6183824113024843,0.7102925746419044,0.9430807883974526,0.9219199611980662,0.7933100747711119,0.9873705418947126,0.9586752921555894,0.9611505978447925,0.9601682100898435,0.9794809878926692,0.729953423170571,1.097268189858782,0,0.3392774544344378,0.5934731374630231,0.923588625960414,0.9415780381422921,1.52
NSD1,8,30,2,0,4,1.1005915502706374,0.7981240360490075,0.7981240360490075,0.44787058833673943,0.7662202272126715,0.7590821843991497,0.8762227268955398,0.9180125151957318,0.9873705418947126,0.9015923521043143,0.9611505978447925,0.9794809878926692,0.9794809878926692,1.2240569758776765,1.0684603246095077,0,0.6045430563467913,0.7611103387123344,0.9735680536263146,0.9828863000778896,1.52
BAI3,14,44,5,1,12,1.4884474864330375,1.6595144990778397,1.6595144990778397,2.3793308799951136,0.13200229523710238,0.2996770473515996,0.2738676831585438,0.026853097533884207,0.9873705418947126,0.777049929736509,0.7893833220452146,0.043481566050015075,0.8846236260776199,1.1017891757460667,1.4709468049514896,0.67332756252505,0.7500890647220305,0.8509907448206692,0.9933611938210675,0.9828863000778896,1.57
PTCH1,6,23,2,2,9,1.4336895344260656,3.2645800241452045,3.2645800241452045,1.8769272773994603,0.3045612353353857,0.06648643497213191,0.16213682894733528,0.09978878946069139,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.0829036680142532,0.8846236260776199,1.7695349926978476,3.076387702281151,5.837521879572954,0.18963484100427774,0.1932687684088772,0.7147774776315085,0.7691735720345605,1.57
PTPRT,12,45,1,0,3,1.8191463812202286,0.3905227219716026,0.3905227219716026,0.6200754500740174,0.02617905605138149,0.29017557769902635,0.021039945131901217,0.7921146083089396,0.7879451829150207,0.777049929736509,0.7893833220452146,0.08490320923598504,0.8846236260776199,1.6031789245796733,0.534769569790984,0,0.12933106614553758,0.09177242527664298,0.7147774776315085,0.7494748064259176,1.57
ADAM29,6,21,2,0,6,1.5871674104552838,2.291762305112439,2.291762305112439,2.206894598192788,0.19489924236187706,0.3256277486288274,0.3355379051782712,0.08533918711606948,0.9873705418947126,0.777049929736509,0.8661227908711031,0.13037708703964435,0.8846236260776199,1.0391053903307914,1.50039784644781,0,0.9337235398984081,0.9702604415349442,0.9999797347726356,0.9904742007335887,1.57
CDKN2A.p14arf,0,0,0,1,0,0,6.742835990152496,6.742835990152496,0,0.04824154181112372,0.15735348046909126,0.03948494842232131,1,0.7879451829150207,0.777049929736509,0.7893833220452146,0.16709381562134573,0.8846236260776199,0,0,1e4,0.9999797347726356,0.016429062845042863,0.9999797347726356,0.3887448134339298,1.57
SCN11A,8,30,0,0,4,1.3385686578128289,0,0,0.6740552325581395,0.36059814557783276,0.04752135514720546,0.05527470499241949,0.7610764473735131,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.1753599833860615,0.8846236260776199,1.303799168945325,0,0,0.49430095810622765,0.13303155444101977,0.9735680536263146,0.7544948516126038,1.57
CASP8,5,6,0,0,4,0.7329956102928262,0,0,2.241014799154334,0.5355686495653476,0.20228125293931842,0.3972047865318802,0.12451560125930419,0.9873705418947126,0.777049929736509,0.8849355832238951,0.19816055820541267,0.8846236260776199,0.43088488139602243,0,0,0.17568153958934096,0.32831204998876795,0.7147774776315085,0.8028063173209603,1.57
RBM10,5,15,2,0,7,1.2003642172518116,1.392776628893415,1.392776628893415,2.270501835985312,0.6447113190536655,0.6785003594421419,0.8587833725045259,0.06532400349539455,0.9873705418947126,0.8985545300720258,0.9611505978447925,0.21770035546503674,0.8846236260776199,1.2910290400886184,2.403698294426713,0,0.6136510324929045,0.526342621595337,0.9735680536263146,0.9210995877918396,1.57
PPP1R3A,12,16,0,0,3,0.6728974188722352,0,0,0.8067054608710058,0.24909847521948902,0.04259316567822391,0.09149367205389614,0.6618014173185544,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.23035130563598172,0.8846236260776199,0.3902212964626497,0,0,0.01773555393626014,0.023800702863301826,0.6203099103149992,0.3887448134339298,1.57
SMAD4,3,10,0,2,4,1.3243578228850317,2.558011761314789,2.558011761314789,2.1842802472770093,0.5413296035481772,0.2786041392666546,0.5189769350896205,0.13217290023907952,0.9873705418947126,0.777049929736509,0.9607011550686185,0.2523969071746106,0.8846236260776199,1.0656596465620014,0,6.215864004195628,0.9226034516912713,0.16485282474774043,0.9999797347726356,0.7544948516126038,1.57
SOX2,3,4,0,0,3,0.731570695841961,0,0,2.8488372093023258,0.5967482190720709,0.49312519799853893,0.7033312610246525,0.10107205579829767,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.2590307825937366,0.8846236260776199,0.7193055695242977,0,0,0.6693090937498465,0.9026506837450007,0.9735680536263146,0.9828863000778896,1.57
DICER1,8,22,0,0,5,0.9248350115862901,0,0,0.7851709417213898,0.8200161580077808,0.036284155453880196,0.10874526427312114,0.678177149025718,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.26601795674533335,0.8846236260776199,0.9079978676741498,0,0,0.816545372408206,0.22194781106642103,0.9999797347726356,0.7691735720345605,1.57
RB1,4,12,2,1,6,1.0220366505800285,1.6833066507642247,1.6833066507642247,1.9503341928054674,0.9594614703288011,0.4516359471681439,0.7394949163920835,0.12317271859811099,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.3093226475075197,0.8846236260776199,0.9745744028947799,1.7395839372615514,1.3902393708295222,0.9644963179250511,0.9002423003806228,0.9999797347726356,0.9828863000778896,1.57
NOTCH4,10,20,0,0,6,0.8189933171624604,0,0,0.9041219885809776,0.5539110786406698,0.05732152270171298,0.1588955004248811,0.5827348168591577,0.9873705418947126,0.6515670627268928,0.7893833220452146,0.31292414536232394,0.8846236260776199,0.8490298686949239,0,0,0.6755370168019326,0.3356849211772994,0.9735680536263146,0.8028063173209603,1.57
HRAS,1,2,0,0,2,0.739165758670051,0,0,3.178702570379437,0.6989355689531256,0.5259108829463548,0.7695415730743554,0.1359978291718983,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.34087256047260195,0.8846236260776199,0.8959411028292286,0,0,0.9289601602873492,0.9576352115759894,0.9999797347726356,0.9904742007335887,1.57
PCED1B,1,5,1,0,3,0.979295302630914,3.5743870268539824,3.5743870268539824,2.0922176271550565,0.9715391719049972,0.3084096349712422,0.5829912079503621,0.18505654969149696,0.9873705418947126,0.777049929736509,0.9607011550686185,0.34811437655643007,0.8846236260776199,2.163949588250009,7.898325780004287,0,0.4448447763790051,0.5944604527251249,0.9735680536263146,0.9415780381422921,1.57
FGFR3,5,11,0,0,4,0.9839925538924444,0,0,1.493086497829649,0.9698590807329505,0.17715810801222576,0.3973180169576672,0.2891147600072666,0.9873705418947126,0.777049929736509,0.8849355832238951,0.3634445105316153,0.8846236260776199,1.1489308211985638,0,0,0.795201432132283,0.6138207977489714,0.9999797347726356,0.9415780381422921,1.57
CDKN2A.p16INK4a,0,0,0,0,0,0,0,0,0,0.041191879926894104,0.6497075978776928,0.11569259559577805,1,0.7879451829150207,0.8985545300720258,0.7893833220452146,0.3652205426812051,0.8846236260776199,0,0,0,0.9999783618939342,1,0.9999797347726356,1,1.57
ERBB2,2,10,1,1,7,0.9925007169882624,1.9791799211480978,1.9791799211480978,1.6829914086801954,0.9873705418947126,0.4215069466614648,0.7014872449726195,0.16702415408001423,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.36838759450365033,0.8846236260776199,2.1528522208939336,3.7823724802322447,4.963222280333402,0.28336773610632904,0.5255642439459898,0.8377359345091601,0.9210995877918396,1.57
BRAF,5,13,4,0,3,1.184022321678679,2.807689297036759,2.807689297036759,1.1811345926442498,0.6800566535224695,0.10650786314758265,0.27141941600552255,0.44706972085252505,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.3772724999750672,0.8846236260776199,0.971273782395784,3.3698326660241538,0,0.9559253464761853,0.16937639525997228,0.9999797347726356,0.7544948516126038,1.57
NF1,15,37,2,1,14,0.8916930759392838,0.6520185713818507,0.6520185713818507,1.488617753029807,0.6768072896637715,0.46512613519296864,0.7521849953629851,0.1735984316017537,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.39640694809541266,0.8846236260776199,0.8121181716180105,0.6173014754800173,0.5518692218360993,0.5031262269885624,0.828349040037881,0.9735680536263146,0.9828863000778896,1.57
CR2,4,17,0,0,1,1.3224490967057432,0,0,0.2762824740951935,0.47935638410672876,0.11181089974772773,0.16558689019526784,0.9493539912898232,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.4480582260131375,0.8846236260776199,1.4040197316455785,0,0,0.5275495736736769,0.3097613718374215,0.9735680536263146,0.8028063173209603,1.57
ERBB3,5,15,1,0,7,0.9827850899920767,0.6019188590423107,0.6019188590423107,1.573966648773139,0.9651865775338304,0.6019366947487761,0.8689280682415821,0.19990258015915782,0.9873705418947126,0.867497001255589,0.9611505978447925,0.4777506130481526,0.8846236260776199,1.0829780862554996,1.026730356680994,0,0.87651899605761,0.7672156012871627,0.9999797347726356,0.9828863000778896,1.57
SMO,2,16,0,1,2,1.992690486547994,1.6438477315099251,1.6438477315099251,0.7664384370204226,0.10184945208296536,0.6603964414149137,0.2612912281960498,0.6895980948269931,0.9873705418947126,0.8985545300720258,0.7893833220452146,0.48898245894743697,0.8846236260776199,3.7165725669917147,0,9.47361576182879,0.039369260105801884,0.08943044489975238,0.6203099103149992,0.7494748064259176,1.57
MUC17,29,81,3,0,21,1.0263937500611813,0.9500590947193359,0.9500590947193359,1.411106281243208,0.8974191475084343,0.9316502922864461,0.9846177574920213,0.18353725034462903,0.9873705418947126,0.9586752921555894,0.9846177574920213,0.48988673023748786,0.8846236260776199,0.928043183135223,0.9774370356093026,0,0.7315677253472941,0.8204758607242694,0.9933611938210675,0.9828863000778896,1.57
APOB,26,70,6,2,18,1.0326689267696663,1.5147552915710414,1.5147552915710414,1.190968754458553,0.8801056551010512,0.314213367946906,0.5915046181629133,0.32065329629579226,0.9873705418947126,0.777049929736509,0.9607011550686185,0.504987119345302,0.8846236260776199,0.9666204478127214,1.2698599065423497,2.1802560862195333,0.882789177944289,0.7171251894743299,0.9999797347726356,0.9828863000778896,1.57
FGFR1,2,13,0,0,1,1.571861814915414,0,0,0.3536027449485323,0.3085931993586105,0.2137441038919239,0.21400474559307825,0.9110365797414044,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5137220284714193,0.8846236260776199,2.75386739168062,0,0,0.1334305247696681,0.23546129756160017,0.7147774776315085,0.7691735720345605,1.57
AKT1,4,4,0,2,1,0.5277640575978458,2.2129768742846783,2.2129768742846783,0.6278102789730696,0.2619884738888397,0.3488795602898612,0.26192599237286585,0.7658601565670844,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5228502280787446,0.8846236260776199,0.4676469810569285,0,4.400086332880368,0.2880859983906293,0.11373580359243718,0.8377359345091601,0.7544948516126038,1.57
KEAP1,3,13,0,0,1,1.638077480683518,0,0,0.4831627906976745,0.25124223728662853,0.279182475255924,0.2390149273693445,0.8411035217988059,0.9873705418947126,0.777049929736509,0.7893833220452146,0.5235527582908363,0.8846236260776199,2.19154841425564,0,0,0.18650216017904198,0.34405985028041153,0.7147774776315085,0.8028063173209603,1.57
NRAS,1,4,0,0,1,1.7885220229941465,0,0,1.5893512851897185,0.3696796330085276,0.4934480971373334,0.5050371633769358,0.454216427166127,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.5671372540845149,0.9102766217203578,1.4464216071648794,0,0,0.7322852733665374,0.832396311462042,0.9933611938210675,0.9828863000778896,1.57
SETD2,6,40,1,2,3,1.6809170256915074,1.217151937019808,1.217151937019808,0.3531891744866042,0.10012918343733068,0.7654957222759737,0.24688225885379234,0.954822825786762,0.9873705418947126,0.9015923521043143,0.7893833220452146,0.5763742150951184,0.9102766217203578,2.0235422440966406,0.5762177479690569,6.410635626126948,0.07971072461829953,0.065079287629074,0.7147774776315085,0.7494748064259176,1.57
AURKA,0,4,0,2,0,1.0676565082450655,4.694568794701414,4.694568794701414,0,0.9195790119660165,0.10182707754391684,0.25382315213271145,1,0.9873705418947126,0.6848417609548324,0.7893833220452146,0.6018445194259165,0.9102766217203578,1e4,0,1e4,0.14394953762677043,0.019869921972471838,0.7147774776315085,0.3887448134339298,1.57
FAT4,19,75,3,0,12,1.3473281357914608,0.8981328415013595,0.8981328415013595,0.727362691736764,0.18665195119689104,0.8584876551377638,0.35351950647800123,0.741367781116857,0.9873705418947126,0.9586752921555894,0.8661227908711031,0.613043439117792,0.9102766217203578,1.3948139973542444,1.0361770161915753,0,0.18099567824369966,0.4254021333240934,0.7147774776315085,0.8104523512342797,1.57
AKT2,6,6,0,1,2,0.6584390185936057,1.1064068632676791,1.1064068632676791,1.2530155360416868,0.3943630830467866,0.9237115695223546,0.6752739981330695,0.4561213329547072,0.9873705418947126,0.9586752921555894,0.9607011550686185,0.6707259904157193,0.9117917259735304,0.4529183194412434,0,1.7007354699183732,0.17556523827782267,0.32366691727721,0.7147774776315085,0.8028063173209603,1.57
TRIOBP,8,24,5,0,3,1.0087076523197196,2.1823970889441893,2.1823970889441893,0.382895280033026,0.9794561469419348,0.16180528746849476,0.33611130847389126,0.941265712172497,0.9873705418947126,0.777049929736509,0.8661227908711031,0.6804622146728075,0.9117917259735304,1.2011320537860954,3.11544972963569,0,0.6486655495356983,0.22075193240602808,0.9735680536263146,0.7691735720345605,1.57
EGFR,9,25,2,1,4,1.3361513929979887,1.5943594005529063,1.5943594005529063,0.9974458932652239,0.37054584385929323,0.48423711659466817,0.5989080500511439,0.528871730762379,0.9873705418947126,0.8053010395116058,0.9607011550686185,0.6808941182476378,0.9117917259735304,1.203344498557812,1.6252485982378844,1.1645258111907282,0.6291571584641218,0.9306768544981605,0.9735680536263146,0.9904742007335887,1.57
ERBB4,12,17,2,1,3,0.6625928946993058,1.048386438813237,1.048386438813237,0.6920780997388385,0.22480744068437575,0.9399547760863617,0.43638814344366506,0.7411254910875115,0.9873705418947126,0.9586752921555894,0.9296964795104169,0.6884957930820536,0.9117917259735304,0.4671070126963093,0.7761843484427393,0.6745830421591803,0.05063754369918361,0.2672932566103986,0.6203099103149992,0.8028063173209603,1.57
KCNH5,4,14,1,0,4,1.1911663897608884,0.9474664864479222,0.9474664864479222,1.2213417358384084,0.6719352933625846,0.9586752921555894,0.9035877291104981,0.4024220879469924,0.9873705418947126,0.9586752921555894,0.9611505978447925,0.7314783899771417,0.9266195674405723,1.2836439141306544,1.2944932080993592,0,0.6524030390893583,0.8718966147657344,0.9735680536263146,0.9828863000778896,1.57
