gene_name,n_syn,n_mis,n_non,n_spl,wmis_cv,wnon_cv,wspl_cv,pmis_cv,ptrunc_cv,pallsubs_cv,qmis_cv,qtrunc_cv,qallsubs_cv,wmis_loc,wnon_loc,wspl_loc,pmis_loc,pall_loc,qmis_loc,qall_loc,areacutoff,n_ind,wind_cv,pind_cv,pglobal_cv,qglobal_cv
FGFR1,1,7,0,0,2.6533760878375587,0,0,0.21013848160599657,0.4688763989750565,0.26344547560918563,0.6749803787220774,0.7326193733985258,0.5436555283813345,3.590607308352684,0,0,0.1645646321188443,0.3872021776544081,0.5366238003875358,0.7075873587537039,1.03,0,0,1,0.6148577286228816,0.9983702648173872
NSD1,5,15,0,0,1.1172098239662571,0,0,0.8200492053184955,0.13337680748336733,0.2642273593184148,0.8704101788538575,0.4763457410120262,0.5436555283813345,1.1326744809679097,0,0,0.8074466659962968,0.4462572081484053,0.9538467913728247,0.7338850706541377,1.03,0,0,1,0.6158995310911409,0.9983702648173872
ADAM29,8,29,2,0,1.815111398492875,1.4422472219254951,1.4422472219254951,0.10495716250388487,0.6532687978496736,0.26782038351403226,0.5214115778363911,0.77770094982104,0.5436555283813345,1.37445010228228,1.0921075385994343,0,0.4123011002949386,0.8689373651268122,0.8056873924110801,0.8927438682809715,1.03,0,0,1,0.6206573304917954,0.9983702648173872
IRF6,3,9,0,0,1.8211942559372412,0,0,0.31328033195048155,0.30384682439481703,0.2682033940014583,0.682354860470096,0.6783105726661952,0.5436555283813345,1.438842378086956,0,0,0.5744163341481536,0.5497668620383439,0.9413050679073163,0.7887937300838781,1.03,0,0,1,0.6211616496018466,0.9983702648173872
AURKA,0,4,0,1,3.934732958267076,7.902187799021905,7.902187799021905,0.21599372119106475,0.1922182230767745,0.32059011602745624,0.6749803787220774,0.5544756434906957,0.6077556480430099,1e4,0,1e4,0.11355013166608174,0.13589659085465988,0.5095577941347249,0.4431410571347605,1.03,0,0,1,0.6852908252669876,0.9983702648173872
FBXW7,4,9,0,0,1.067539928204847,0,0,0.9080919726325909,0.15558473525416838,0.3224487498244808,0.9329712047595113,0.4862022976692762,0.6077556480430099,0.8252247010009656,0,0,0.7523175291534084,0.4717912717109174,0.9538467913728247,0.7338850706541377,1.03,0,0,1,0.6873998145923091,0.9983702648173872
NRAS,0,3,0,0,4.824326724884095,0,0,0.1718033447459535,0.7114787930398523,0.3241363456229386,0.613583374092691,0.8084986284543777,0.6077556480430099,1e4,0,0,0.1460074914041215,0.46077637881705913,0.529717106907659,0.7338850706541377,1.03,0,0,1,0.689305445709962,0.9983702648173872
CDKN2A.p14arf,0,3,0,0,4.853130551911501,0,0,0.17005748075272298,0.7783602728327472,0.34913518492127094,0.613583374092691,0.82221155580924,0.6386619236364712,1e4,0,0,0.13153062478601285,0.46830508152296146,0.529717106907659,0.7338850706541377,1.03,0,0,1,0.7165287722543128,0.9983702648173872
RB1,1,6,0,0,1.846751916393801,0,0,0.4542962094848414,0.35377222115449747,0.3667544083091536,0.8081384426556626,0.6783105726661952,0.6549185862663458,2.268480204451646,0,0,0.4050279968381857,0.5434310319553252,0.8056873924110801,0.7887937300838781,1.03,0,0,1,0.7346321274610822,0.9983702648173872
TP63,5,6,0,0,0.6756630654523387,0,0,0.5041309482198311,0.18066784575493489,0.3764141419185726,0.8081384426556626,0.5420035372648047,0.6565362940440219,0.5587735172444463,0,0,0.3439599647165307,0.4794715794940366,0.8056873924110801,0.7338850706541377,1.03,0,0,1,0.7441953385899507,0.9983702648173872
KRAS,1,4,0,0,2.6138744250671193,0,0,0.2686752615860766,0.5642295853803103,0.40230129586605745,0.682354860470096,0.77770094982104,0.6857408452262344,1.3934669312795738,0,0,0.7592576527635675,0.8240682230194935,0.9538467913728247,0.8829302389494572,1.03,0,0,1,0.7686183415287002,0.9983702648173872
ERBB2,2,7,0,0,1.599215691818157,0,0,0.4974895285944815,0.34186723278393927,0.41456324122234045,0.8081384426556626,0.6783105726661952,0.6909387353705675,1.8496967597374312,0,0,0.4189574440537617,0.5873426874867927,0.8056873924110801,0.7887937300838781,1.03,0,0,1,0.7795985057778533,0.9983702648173872
FAT4,31,94,5,0,1.2830999484242203,1.0135706954168788,1.0135706954168788,0.21559632626851766,0.97768728452914,0.43293340165748984,0.6749803787220774,0.97768728452914,0.7058696766154725,1.23229288027751,1.0804088306617425,0,0.30499140317013806,0.5203818352102878,0.7887708702675985,0.7805727528154317,1.03,0,0,1,0.7953728504707387,0.9983702648173872
BRAF,3,5,0,0,0.7710758713808394,0,0,0.7061651096617858,0.20917757233108702,0.45336728779304003,0.8704101788538575,0.5652295014716583,0.7137487024558524,0.6754630374122861,0,0,0.5981182713299562,0.6258934175986137,0.9413050679073163,0.8104728635112681,1.03,0,0,1,0.8120047013487535,0.9983702648173872
CDH1,4,8,0,0,1.0236685434778627,0,0,0.9678019825124672,0.2299414899504444,0.46431936520599626,0.979715466275351,0.574853724876111,0.7137487024558524,0.9277719294157778,0,0,0.9029749624996074,0.660585712588967,0.9538467913728247,0.8104728635112681,1.03,0,0,1,0.8205371385252925,0.9983702648173872
CUL3,2,7,1,1,1.4583500345286764,3.374993744001235,3.374993744001235,0.5876650583368672,0.2169898953453283,0.4663158189378236,0.8315275642967679,0.5652295014716583,0.7137487024558524,1.3297862524744197,2.4403797876099835,4.164699091675377,0.7153683934988158,0.7093409288515544,0.9538467913728247,0.8312589009979153,1.03,0,0,1,0.8220644972626003,0.9983702648173872
PTCH1,10,11,0,2,0.6461672534617365,1.269924234704589,1.269924234704589,0.31115911549848096,0.7627827423288547,0.49630633887301956,0.682354860470096,0.8172672239237728,0.724978697395272,0.6012246430064777,0,3.9494963655091815,0.24862815819671547,0.08942896518692467,0.7171966101828331,0.4191982743137094,1.03,0,0,1,0.843999662631293,0.9983702648173872
SUFU,0,3,0,0,3.1171593635293657,0,0,0.3363422310108468,0.6524750304773286,0.4992104370067547,0.682354860470096,0.77770094982104,0.724978697395272,1e4,0,0,0.11549976667053763,0.40568341901879024,0.5095577941347249,0.7075873587537039,1.03,0,0,1,0.8460256831792031,0.9983702648173872
NOTCH4,7,14,3,0,0.882866089269874,1.9766898156433483,1.9766898156433483,0.7823502134376117,0.3433100335411965,0.5104601339487482,0.8704101788538575,0.6783105726661952,0.724978697395272,0.8648994754435213,2.724753451679924,0,0.7558644441036386,0.3339243405652915,0.9538467913728247,0.7016650999284522,1.03,0,0,1,0.8537153433432646,0.9983702648173872
PLCB1,12,33,0,3,1.3963246600252726,0.9539719508324697,0.9539719508324697,0.3005292292405395,0.9411880176426431,0.5207212997059766,0.682354860470096,0.953906774637814,0.724978697395272,1.1710938550144545,0,1.8926692490280244,0.6353944528031836,0.12484408489927135,0.9413050679073163,0.4349784225039992,1.03,0,0,1,0.8605129399885274,0.9983702648173872
SETD2,5,22,1,0,1.5014383806196332,0.7229627965238674,0.7229627965238674,0.3681195450025828,0.7559880643241679,0.5265885981654765,0.7265517335577292,0.8172672239237728,0.724978697395272,1.4873229596007078,0.8596386626188725,0,0.40414684430800896,0.6699909005026483,0.8056873924110801,0.8104728635112681,1.03,0,0,1,0.8643086569291286,0.9983702648173872
PTPRT,11,27,3,0,1.4588794443990576,1.3506713519409896,1.3506713519409896,0.2694036469451303,0.6521967521211491,0.5413174273884698,0.682354860470096,0.77770094982104,0.724978697395272,1.346291202110588,1.925595298211267,0,0.39662758220910677,0.3436046157084114,0.8056873924110801,0.7016650999284522,1.03,0,0,1,0.873550690039783,0.9983702648173872
CASP8,2,5,0,0,1.34839142477322,0,0,0.6874681921306813,0.38447985359508763,0.5750810117724343,0.8704101788538575,0.6783105726661952,0.7549259142739551,1.1943739026406517,0,0,0.8298392987526624,0.790129959490987,0.9538467913728247,0.8683075071087596,1.03,0,0,1,0.8932413369686287,0.9983702648173872
ERBB3,2,10,1,0,1.9511531789454788,1.6548578929226498,1.6548578929226498,0.29960257830129533,0.6794432729420526,0.5838093737051919,0.682354860470096,0.7839730072408299,0.7549259142739551,2.1941301946497775,2.842425247018661,0,0.27073868181823557,0.559962569459666,0.7502224095758763,0.7887937300838781,1.03,0,0,1,0.898004348667245,0.9983702648173872
TRIOBP,11,30,3,1,1.2591591143450562,1.746449052478907,1.746449052478907,0.496533534916234,0.35914306429523934,0.6126841226058671,0.8081384426556626,0.6783105726661952,0.7615795810016454,1.2197515685826599,1.5157022903840485,2.5968776086732603,0.5673453948966712,0.7988429065400589,0.9413050679073163,0.8683075071087596,1.03,0,0,1,0.9128416115414718,0.9983702648173872
EPHA2,5,11,1,1,1.2966727541807046,2.258916551080066,2.258916551080066,0.6096918042150362,0.3559362326312647,0.6371219966814109,0.8315275642967679,0.6783105726661952,0.7615795810016454,1.2219659740664726,1.550164260985998,3.3965502991371244,0.7068424105678917,0.7945050114064934,0.9538467913728247,0.8683075071087596,1.03,0,0,1,0.9243328491800661,0.9983702648173872
CCND1,3,3,1,0,0.8419083387965959,2.873439489489313,2.873439489489313,0.8239883026483185,0.40013950129330766,0.6375687414409497,0.8704101788538575,0.6783105726661952,0.7615795810016454,0.6457643287861267,3.1604864390725704,0,0.5936910802726412,0.6325389404545624,0.9413050679073163,0.8104728635112681,1.03,0,0,1,0.9245340825023811,0.9983702648173872
KMT2A,10,20,1,0,0.7835530529190206,0.45436948949389855,0.45436948949389855,0.5247571066782895,0.3998252858958069,0.6488064355528484,0.8116499215718511,0.6783105726661952,0.7615795810016454,0.7774585280335229,0.5687699794544838,0,0.5219995183804111,0.7214481480925121,0.932141997107877,0.8324401708759754,1.03,0,0,1,0.9294936317724963,0.9983702648173872
BAI3,22,57,6,0,1.1665323748811018,0.8573643512905379,0.8573643512905379,0.5302779487602761,0.7336630709983034,0.6684655725243162,0.8116499215718511,0.8172672239237728,0.7615795810016454,0.9695865757900435,1.0075355892813065,0,0.9022888901482762,0.1884144812135199,0.9538467913728247,0.5435033111928458,1.03,0,0,1,0.9377037074301847,0.9983702648173872
KEAP1,3,5,0,0,1.0175435826219619,0,0,0.979715466275351,0.38047004884078994,0.6701900312814478,0.979715466275351,0.6783105726661952,0.7615795810016454,0.9522738005894488,0,0,0.9467222288678644,0.8440338109274632,0.9726598241793128,0.8915850115430949,1.03,0,0,1,0.9383960459386229,0.9983702648173872
AJUBA,2,5,0,0,1.217763529920093,0,0,0.7917149203193332,0.4412823938033066,0.6830710189929363,0.8704101788538575,0.719482163809739,0.76463173767866,1.1725742817641114,0,0,0.8474403621447203,0.8624067752748991,0.9538467913728247,0.8927438682809715,1.03,0,0,1,0.9434279394967997,0.9983702648173872
AKT1,2,3,1,0,0.8835965613122784,2.1988226983804804,2.1988226983804804,0.8825566375986298,0.5286754872546403,0.767233511816261,0.9193298308319061,0.7774639518450593,0.8424047398921696,0.834331738584424,3.60634044240235,0,0.8437540674550672,0.6520831449020132,0.9538467913728247,0.8104728635112681,1.03,0,0,1,0.9705228301120918,0.9983702648173872
ADAMTS18,18,32,3,3,0.9218550959314676,1.26533243401508,1.26533243401508,0.7805176455707593,0.623183715073896,0.783193169487947,0.8704101788538575,0.77770094982104,0.8424047398921696,0.7720071090782061,0.708391208365402,2.1018883922976563,0.38609981613317645,0.4379182190998705,0.8056873924110801,0.7338850706541377,1.03,0,0,1,0.9745867122753962,0.9983702648173872
GRIN2A,20,31,1,1,0.8869666323359966,0.6834607492394859,0.6834607492394859,0.6737827282372688,0.5880073057037938,0.8281881401860984,0.8704101788538575,0.77770094982104,0.8626959793605192,0.7868751499388802,0.37385654605367197,1.6033664998304678,0.4078712960089792,0.5886268140052253,0.8056873924110801,0.7887937300838781,1.03,0,0,1,0.9843139677714428,0.9983702648173872
SPHKAP,26,59,3,2,1.125410224842796,1.1033505037553013,1.1033505037553013,0.6097868804842965,0.8418028311238015,0.8771723143483167,0.8315275642967679,0.8768779490872933,0.8945252310516547,0.9812031087660784,0.6759357965863582,2.633742782281898,0.9358290234838238,0.5889659851292957,0.9726598241793128,0.7887937300838781,1.03,0,0,1,0.9921273463927152,0.9983702648173872
CDKN2A.p16INK4a,1,1,0,0,0.6823818001298615,0,0,0.7577048081574969,0.6723543125043638,0.8825982279709659,0.8704101788538575,0.7839730072408299,0.8945252310516547,0.5556669720707301,0,0,0.6799331928349729,0.9546622591635284,0.9538467913728247,0.9675631005035762,1.03,0,0,1,0.9928216752642652,0.9983702648173872
MUC17,38,90,4,0,0.9449947684678291,1.0511516842862934,1.0511516842862934,0.7693118638077194,0.9248321753399885,0.9434540983734891,0.8704101788538575,0.9501700431575225,0.9434540983734891,0.8948073372064967,1.1599670717299355,0,0.5686038178837284,0.6660288765815525,0.9413050679073163,0.8104728635112681,1.03,0,0,1,0.9983702648173872,0.9983702648173872
NOTCH1,20,220,51,31,5.887910122020581,25.509584428882377,25.509584428882377,0,0,0,0,0,0,5.630993427603819,21.3358953685575,31.93235426395729,0,0,0,0,1.08,7,15.32140062597809,0.0016973731593851822,0,0
NOTCH2,8,106,21,9,5.457705772169681,16.101799528671894,16.101799528671894,9.718437166128524e-10,3.3306690738754696e-16,3.3306690738754696e-16,3.6444139372981965e-8,8.326672684688674e-15,8.326672684688674e-15,5.293027146521487,15.058512958687668,17.092307469359415,7.585515882091443e-9,3.0531133177191805e-14,2.844568455784291e-7,7.632783294297951e-13,1.08,5,11.315736245954692,0.007575147032698026,1.1102230246251565e-16,4.163336342344337e-15
FAT1,20,68,26,8,1.52615480468994,10.049774891099435,10.049774891099435,0.08089853932586033,2.220446049250313e-16,2.220446049250313e-16,0.47262993599268194,8.326672684688674e-15,8.326672684688674e-15,1.4840948840709445,8.822729243161419,15.034577460656127,0.10831888450128346,1.4432899320127035e-15,0.5093120928935941,5.412337245047638e-14,1.08,4,4.876443669644803,0.05917907563212715,5.551115123125783e-16,1.3877787807814457e-14
TP53,9,43,11,7,3.29331213943398,13.319162039968564,13.319162039968564,1.8093769358373812e-4,7.676781432763846e-11,3.3555103140514575e-10,0.004523442339593453,1.4393965186432212e-9,6.291581838846483e-9,2.1592319453213507,8.383544099187237,9.343938285076101,0.0230992378763073,1.300803572856779e-6,0.37603629333734373,2.4390066991064607e-5,1.08,0,0,1,7.6556796457794e-9,1.4354399335836376e-7
RBM10,6,14,8,2,1.2756583293133752,7.2193037227602606,7.2193037227602606,0.5989646154269019,9.044037444627673e-5,1.9435364551489975e-4,0.8300314026143422,0.001356605616694151,0.0029153046827234963,1.1410726556489972,7.987702428231977,3.6562248554031958,0.7850294002781915,6.278036239535378e-4,0.9560238902600309,0.009417054359303068,1.08,0,0,1,0.0018552670821834205,0.027829006232751308
NOTCH3,15,35,8,2,1.1261170517847792,3.7838722061127203,3.7838722061127203,0.6934853517302024,0.002312090152378543,0.0068072339355729206,0.8714820132129463,0.024772394489770103,0.07215982192755599,1.0748017978690863,4.1608218909180685,2.3632958976986336,0.8143204235928493,0.01679024955960895,0.9560238902600309,0.17989553099581015,1.08,3,7.228036175710594,0.036807923059569356,0.002328157636398487,0.029101970454981085
ARID2,4,15,5,2,1.3462417010042704,6.50460368053114,6.50460368053114,0.563394800591374,0.001826720797553194,0.004569513218772636,0.8285217655755501,0.022834009969414926,0.05711891523465795,1.3145251489365506,5.936528651205372,7.695765410419045,0.6180660882235053,0.01427279444188323,0.9389898115384242,0.17840993052354037,1.08,2,6.094226579520697,0.06946404935788536,0.0028743034444440596,0.030796108333329207
PPP1R3A,15,52,1,1,1.5287196967209624,0.6109098491051705,0.6109098491051705,0.12640939637086002,0.4843643368074164,0.13802746315078673,0.5267058182119168,0.7413739849093108,0.46681313735083957,1.1456799844661816,0.24499259166914997,3.4892603831162154,0.6385130718461284,0.1667135235215842,0.9389898115384242,0.5001405705647526,1.08,2,9.963490650044523,0.03469959192566126,0.030371778561546048,0.28080461183680927
FGFR3,6,19,2,0,1.9783172332041643,2.1156965749016132,2.1156965749016132,0.11089973876731063,0.3866603280454525,0.2605549197081085,0.5198425254717686,0.6785316076188758,0.542980386382886,1.7936864664602894,3.14949226628206,0,0.19140717232736404,0.28493738010998615,0.5981474135230126,0.6893646292983536,1.08,2,13.830655129789864,0.02079943149763632,0.03369655342041711,0.28080461183680927
CR2,3,26,5,1,3.3288468213847047,6.499398708643801,6.499398708643801,0.012299123156246705,0.004416811788484187,0.007697047672272639,0.18448684734370058,0.041407610517039256,0.07215982192755599,3.1303352115310625,7.017749257514952,3.7143525135885103,0.0300829034669875,0.0425364166168436,0.37603629333734373,0.3094702647418432,1.08,0,0,1,0.04515795094381192,0.3386846320785894
APOB,30,87,2,0,1.462034258463505,0.3678125085643325,0.3678125085643325,0.06263636498803138,0.11122272739372085,0.015150399086748423,0.47262993599268194,0.42162277643314455,0.11056246067140055,1.4033251621563685,0.41808429909462264,0,0.10049876892744702,0.03781079840100465,0.5093120928935941,0.3094702647418432,1.08,0,0,1,0.07862645648779765,0.4724047989738111
FGFR2,0,11,0,0,9.16831679806751,0,0,0.011456484763488595,0.6129745163672842,0.017987946375105035,0.18448684734370058,0.77806739314544,0.11056246067140055,1e4,0,0,0.004174163486852733,0.0193885297388382,0.10435408717131833,0.18176746630160812,1.08,0,0,1,0.09026447530879422,0.4724047989738111
KCNH5,4,21,0,0,2.720341009568906,0,0,0.030657578402628394,0.2184628552674146,0.01868966740756617,0.3832197300328549,0.5649901429329688,0.11056246067140055,2.4783493856934826,0,0,0.06700324641245303,0.0770494384527417,0.5093120928935941,0.39456607246112607,1.08,0,0,1,0.09307051518571108,0.4724047989738111
FLG2,9,42,0,0,1.4230057808625425,0,0,0.3042434777094998,0.028870743410615796,0.018736311780113812,0.6838357188075025,0.19684597779965315,0.11056246067140055,1.2922264011009945,0,0,0.4732677046033582,0.05535290677638216,0.8806400652500376,0.3193436929406663,1.08,0,0,1,0.09325609157686121,0.4724047989738111
ARID1A,4,16,4,1,1.667448607917548,6.74528189271639,6.74528189271639,0.30783840309048804,0.004986498483480095,0.019164159849709428,0.6838357188075025,0.0415541540290008,0.11056246067140055,1.7725687167655946,7.147942093805818,7.26228258189451,0.2798677067714008,0.045388972162137,0.7237957933743125,0.3094702647418432,1.08,0,0,1,0.0949529199683552,0.4724047989738111
KMT2C,6,35,1,0,1.9275460322613138,0.5452581169420124,0.5452581169420124,0.09420721481212657,0.5424687838317328,0.09990820052691518,0.5046815079221066,0.77806739314544,0.35681500188183995,2.0093971271869386,0.7404024276125449,0,0.08729897283083643,0.15353801831331382,0.5093120928935941,0.47980630722910567,1.08,2,2.251760917689676,0.2067074503905429,0.10077969044774637,0.4724047989738111
NFE2L2,2,1,2,0,0.22233847932630882,4.988729280040577,4.988729280040577,0.16509269925724934,0.1120499087254091,0.03506499969372956,0.6134039783396689,0.42162277643314455,0.18784821264497978,0.1872346002556631,5.050644400043171,0,0.1554126821635442,0.05514596827098994,0.5298159619211734,0.3193436929406663,1.08,0,0,1,0.1525520977353938,0.6730239605973256
KMT2D,24,47,6,2,0.8991107352282897,1.8726050903907145,1.8726050903907145,0.6703597142361726,0.14523156943000903,0.21194346917871298,0.8714820132129463,0.4869161003873804,0.542980386382886,0.8856269767914142,1.8089634160006962,1.9601112931301041,0.6306300763061146,0.3720395415619252,0.9389898115384242,0.7010905266114602,1.08,2,2.0204044781509567,0.22674560359776486,0.1939284130089034,0.7765269180708178
SOX2,0,0,1,0,0,21.774839290539106,21.774839290539106,0.2807394917715801,0.06577844998336624,0.04897988771077966,0.6838357188075025,0.3523845534823191,0.24489943855389829,0,1e4,0,0.9999742519263041,0.07891321449222521,0.9999742519263041,0.39456607246112607,1.08,0,0,1,0.1967201525779405,0.7765269180708178
MET,2,15,0,0,2.956919021617351,0,0,0.06448946350830698,0.3130476142561378,0.05303102706410101,0.47262993599268194,0.6785316076188758,0.2485829393629735,3.2862427256700477,0,0,0.06761453008366025,0.11903199707113477,0.5093120928935941,0.4344609989615822,1.08,0,0,1,0.20877669015182154,0.7829125880693308
AKT2,2,4,1,2,1.2064137089022293,7.1320254071404,7.1320254071404,0.8101557253464929,0.026359754113110312,0.06936753125435302,0.8714820132129463,0.19684597779965315,0.30603322612214573,1.144509912617777,3.813960086741425,11.037862703194339,0.8752598620792357,0.11769137973444321,0.9560238902600309,0.4344609989615822,1.08,0,0,1,0.25446343781867764,0.908797992209563
HRAS,1,7,0,0,4.729652511565266,0,0,0.03851133092237968,0.601550807363052,0.08055536568877475,0.41262140273978226,0.77806739314544,0.33564735703656146,3.857418949492117,0,0,0.13922385916342428,0.3696764893122506,0.5298159619211734,0.7010905266114602,1.08,0,0,1,0.2834590713241236,0.9478404828639153
EGFR,2,13,1,2,2.8439085676674853,5.617072617365619,5.617072617365619,0.08192252223873153,0.04814051441662692,0.08711025887968282,0.47262993599268194,0.30087821510391827,0.34385628505137955,3.211721106967103,3.5602435678030653,10.41439941872753,0.07898390126940869,0.12744189302873077,0.5093120928935941,0.4344609989615822,1.08,0,0,1,0.2997098684423143,0.9478404828639153
EZH2,0,8,0,0,5.875595506498567,0,0,0.06609030409085126,0.5775168442993831,0.09230036251193985,0.47262993599268194,0.77806739314544,0.34612635941977443,1e4,0,0,0.026837321319081897,0.09656498305148409,0.37603629333734373,0.4260219840506651,1.08,0,0,1,0.31222510174931306,0.9478404828639153
SALL1,22,45,4,0,1.1966514669058825,1.8105763368302845,1.8105763368302845,0.4813453479068245,0.3073521084834391,0.5359602645084889,0.8077606129926629,0.6785316076188758,0.723979822291982,1.0437055731894553,1.6755193476137753,0,0.8690753524633432,0.7739887818627493,0.9560238902600309,0.8676602706412994,1.08,1,4.2222641509433965,0.17513964625937506,0.3159468276213051,0.9478404828639153
ERBB4,22,51,1,3,1.0970436060614073,0.7107418092424967,0.7107418092424967,0.7118535070424612,0.5124922209652132,0.6574156782517393,0.8714820132129463,0.7687383314478198,0.7617698066422928,0.9030371208605381,0.22081255207438877,1.299666149173424,0.6912943997980611,0.2683377389638698,0.9560238902600309,0.6708443474096746,1.08,1,4.273873185637892,0.17355487438824277,0.3617695880806653,0.9983303440178741
PCED1B,2,7,2,0,2.04137166045527,7.395017353204354,7.395017353204354,0.2961748537388109,0.05451482690766751,0.14315602878759082,0.6838357188075025,0.31450861677500486,0.46681313735083957,1.877604751243554,6.801759810268155,0,0.40718858843148786,0.35680254628755725,0.8047610287193647,0.7010905266114602,1.08,0,0,1,0.42142559972639715,0.9983303440178741
PREX2,22,56,4,3,1.17956935191623,1.1542594888883584,1.1542594888883584,0.501890124521398,0.743190238148051,0.7960266678377235,0.8077606129926629,0.8171500613010858,0.8408732406736515,0.996668576968153,0.9644502032816787,0.9901114894928473,0.9894212529234252,0.9999153246427235,0.9999742519263041,0.9999153246427235,1.08,1,3.481331673926571,0.20161941488640875,0.45411835613359297,0.9983303440178741
CREBBP,11,17,0,1,0.7404990460275785,0.461288291899676,0.461288291899676,0.4337054302578257,0.40711896457132546,0.6027831011212739,0.8077606129926629,0.6785316076188758,0.7617698066422928,0.711884247125078,0,1.8353516790204458,0.3865994232548321,0.2612862604654076,0.8047610287193647,0.6708443474096746,1.08,1,2.2900122799836264,0.26700551157281127,0.4549446146039777,0.9983303440178741
SCN1A,23,50,2,2,1.0863537597555117,0.7881882721875285,0.7881882721875285,0.7384898328022433,0.6506453173385824,0.7911566686765035,0.8714820132129463,0.77806739314544,0.8408732406736515,0.9647810677177895,0.47586670160901084,1.323130089247645,0.8870880386267328,0.6856126458725247,0.9560238902600309,0.8162055308006246,1.08,1,2.783333333333333,0.23529041591380084,0.4991085004298107,0.9983303440178741
SMAD4,0,6,0,0,4.860568946754637,0,0,0.1217750289444346,0.6121706229493176,0.18964303099511715,0.5267058182119168,0.77806739314544,0.542980386382886,1e4,0,0,0.05760462218134632,0.2055714620663459,0.5093120928935941,0.5534354183169624,1.08,0,0,1,0.5049457641857631,0.9983303440178741
PTEN,1,0,0,0,0,0,0,0.07992976986271072,0.4586545279063202,0.19175141707735843,0.47262993599268194,0.7318955232547663,0.542980386382886,0,0,0,0.09732054361976017,0.40390515244984027,0.5093120928935941,0.7074478835304348,1.08,0,0,1,0.508439514714461,0.9983303440178741
PIK3CA,3,11,0,0,1.4145077464973626,0,0,0.5522294470889497,0.15016273494774512,0.1958836172154681,0.8283441706334246,0.4869161003873804,0.542980386382886,1.2582071053800934,0,0,0.718666229262352,0.36777538324828996,0.9560238902600309,0.7010905266114602,1.08,0,0,1,0.5152198647979132,0.9983303440178741
DICER1,5,15,0,0,1.1654510003153433,0,0,0.7526172279452613,0.11243274038217188,0.20940143412624812,0.8714820132129463,0.42162277643314455,0.542980386382886,1.1185013980477196,0,0,0.8267543173557351,0.3739149475261121,0.9560238902600309,0.7010905266114602,1.08,0,0,1,0.5368010227906269,0.9983303440178741
GRM3,30,37,1,0,0.8147337136408682,0.2665551195886276,0.2665551195886276,0.403087512404507,0.10465589161298672,0.2363041539279369,0.7751682930855904,0.42162277643314455,0.542980386382886,0.6478299132583317,0.2351050536769684,0,0.08060955878015308,0.11962984275254473,0.5093120928935941,0.4344609989615822,1.08,0,0,1,0.5772049189391885,0.9983303440178741
NF1,14,23,4,2,0.7165591593682034,1.5514557062858036,1.5514557062858036,0.3248286876454799,0.38044902899321875,0.23871115342310978,0.6838357188075025,0.6785316076188758,0.542980386382886,0.6706881009206666,1.5272486734649169,1.3220959960073788,0.24760839426375025,0.36562516468833484,0.7180730616366005,0.7010905266114602,1.08,0,0,1,0.5806651244341966,0.9983303440178741
SMO,2,6,1,1,1.60501810423195,5.501675026393432,5.501675026393432,0.5061966508087354,0.09409339704582942,0.2454794391351569,0.8077606129926629,0.42162277643314455,0.542980386382886,1.7356373958771967,4.09359178978456,10.883351324416417,0.48141656900335383,0.3488277541033681,0.8806400652500376,0.7010905266114602,1.08,0,0,1,0.5902656427050693,0.9983303440178741
SCN11A,26,36,1,1,0.7813366872627661,0.36606441477183527,0.36606441477183527,0.3373589546117012,0.11237668819671731,0.24645484436897147,0.6838357188075025,0.42162277643314455,0.542980386382886,0.6887417562028034,0.22489066839404218,0.5709608401213904,0.15255678819263552,0.20661588950499932,0.5298159619211734,0.5534354183169624,1.08,0,0,1,0.5916337050968873,0.9983303440178741
FGFR1,1,7,0,0,2.6546226475778645,0,0,0.20988935657471486,0.4689902969586026,0.26326033831663076,0.6745449498549935,0.7327973389978166,0.542980386382886,3.592464785081822,0,0,0.16437119911845033,0.38697460206662004,0.5359930406036424,0.7074478835304348,1.08,0,0,1,0.6146107072805426,0.9983303440178741
NSD1,5,15,0,0,1.1177404025509516,0,0,0.8192838829640697,0.13305662924815365,0.26345076258542244,0.8714820132129463,0.47520224731483446,0.542980386382886,1.1332677422703912,0,0,0.8066453836714175,0.44524011785740747,0.9560238902600309,0.7343179981622153,1.08,0,0,1,0.614864780914255,0.9983303440178741
ADAM29,8,29,2,0,1.8162039128255136,1.4417241740046074,1.4417241740046074,0.10458949109292959,0.6535766102421696,0.26705277908056657,0.5198425254717686,0.77806739314544,0.542980386382886,1.3755133249490816,1.0918987665649125,0,0.4111340002835555,0.8680329349709497,0.8047610287193647,0.8918146592167292,1.08,0,0,1,0.6196449576044861,0.9983303440178741
IRF6,3,9,0,0,1.8221633081224846,0,0,0.312832548298941,0.3038266332831402,0.26787032394889043,0.6838357188075025,0.6785316076188758,0.542980386382886,1.439625808531101,0,0,0.5738286713664216,0.5494170763232499,0.9389898115384242,0.7892618910552847,1.08,0,0,1,0.6207231192991627,0.9983303440178741
AURKA,0,4,0,1,3.935851183625438,7.889170694579458,7.889170694579458,0.2158543839535979,0.19252621748119347,0.3207858685241597,0.6745449498549935,0.5553640888880581,0.6075870050991854,1e4,0,1e4,0.11347367795582952,0.13574368426722938,0.5093120928935941,0.4426424486974871,1.08,0,0,1,0.6855134519644229,0.9983303440178741
